frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
283,9.433,512.42,500.8,-18.237,-35.008,39.474
284,9.467,512.24,498.52,-25.365,-33.457,41.985
285,9.5,510.47,497.87,-32.633,-31.294,45.213
286,9.533,506.69,498.06,-39.602,-28.691,48.903
287,9.567,505.33,498.03,-46.687,-27.372,54.119
288,9.6,503.53,498.32,-52.252,-27.272,58.941
289,9.633,501.12,498.15,-57.252,-27.71,63.606
290,9.667,498.0,497.28,-60.872,-27.894,66.958
291,9.7,496.71,496.56,-64.241,-28.593,70.317
292,9.733,495.44,495.62,-66.992,-30.324,73.535
293,9.767,494.03,494.62,-70.259,-32.896,77.579
294,9.8,492.39,493.19,-71.332,-37.356,80.522
295,9.833,490.54,491.69,-69.979,-42.645,81.949
296,9.867,488.82,489.79,-69.616,-49.349,85.333
297,9.9,486.37,487.73,-67.727,-56.085,87.934
298,9.933,482.67,484.74,-63.895,-61.724,88.84
299,9.967,480.61,482.62,-60.753,-66.857,90.337
300,10.0,477.36,480.19,-58.659,-71.173,92.23
301,10.033,474.03,476.88,-58.02,-76.07,95.671
302,10.067,473.34,475.93,-57.395,-81.608,99.77
303,10.1,471.6,474.76,-57.203,-86.518,103.719
304,10.133,468.95,472.6,-58.304,-91.953,108.88
305,10.167,465.27,468.07,-59.641,-96.519,113.459
306,10.2,463.82,463.68,-60.216,-99.754,116.519
307,10.233,466.0,460.59,-61.423,-102.602,119.583
308,10.267,464.22,456.03,-63.118,-104.92,122.442
309,10.3,464.78,453.95,-64.993,-106.651,124.894
310,10.333,461.28,449.63,-67.21,-108.63,127.741
311,10.367,461.39,448.3,-68.991,-110.061,129.897
312,10.4,456.94,443.88,-70.908,-111.912,132.485
313,10.433,450.41,436.62,-72.142,-114.594,135.412
314,10.467,447.67,432.37,-72.292,-118.667,138.953
315,10.5,444.13,427.54,-71.368,-123.531,142.665
316,10.533,442.51,425.12,-68.694,-127.935,145.211
317,10.567,440.65,423.09,-63.869,-131.181,145.903
318,10.6,437.64,418.91,-58.269,-133.867,145.999
319,10.633,437.08,416.98,-51.957,-136.034,145.618
