frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
211,7.033,453.61,440.36,-53.334,-90.266,104.845
212,7.067,452.14,437.48,-56.689,-91.623,107.742
213,7.1,450.98,434.38,-58.617,-95.001,111.629
214,7.133,448.34,431.68,-59.147,-99.08,115.392
215,7.167,445.34,429.4,-57.618,-102.564,117.64
216,7.2,444.23,424.18,-53.278,-108.453,120.833
217,7.233,444.12,424.73,-47.32,-115.389,124.714
218,7.267,440.23,419.52,-41.272,-121.687,128.495
219,7.3,438.05,414.28,-34.582,-128.85,133.41
220,7.333,434.37,408.08,-28.087,-134.914,137.806
221,7.367,431.63,400.64,-22.742,-139.39,141.233
222,7.4,431.43,400.77,-17.045,-140.377,141.408
223,7.433,431.79,389.8,-12.133,-141.084,141.605
224,7.467,432.84,385.37,-8.448,-140.254,140.508
225,7.5,433.58,381.49,-7.236,-137.905,138.095
226,7.533,435.1,376.58,-8.059,-136.188,136.427
227,7.567,436.47,373.76,-9.805,-134.998,135.354
228,7.6,437.91,371.55,-11.781,-133.528,134.047
229,7.633,439.61,366.91,-14.305,-130.991,131.77
230,7.667,439.59,360.45,-16.408,-127.524,128.575
231,7.7,436.41,359.8,-17.499,-123.681,124.913
232,7.733,432.33,356.84,-19.001,-117.927,119.448
233,7.767,431.63,351.0,-21.735,-113.592,115.653
234,7.8,429.05,347.48,-23.862,-108.565,111.157
235,7.833,428.14,345.56,-24.136,-101.899,104.718
236,7.867,426.49,340.52,-22.957,-95.355,98.079
237,7.9,424.72,333.84,-20.5,-87.94,90.298
238,7.933,422.22,330.21,-17.28,-83.476,85.246
239,7.967,422.22,327.46,-13.183,-76.334,77.464
240,8.0,424.76,323.46,-9.232,-69.327,69.939
241,8.033,428.3,323.4,-5.129,-62.784,62.993
242,8.067,428.91,322.67,-1.001,-55.826,55.835
243,8.1,429.07,322.96,2.506,-47.987,48.053
244,8.133,429.34,322.48,5.086,-40.646,40.963
245,8.167,428.9,321.94,5.657,-32.412,32.902
246,8.2,427.69,321.7,4.302,-22.135,22.549
247,8.233,427.56,321.02,2.262,-13.384,13.574
248,8.267,427.79,320.34,0.953,-6.082,6.156
249,8.3,428.48,319.29,-0.994,1.485,1.787
250,8.333,425.2,315.1,-2.532,7.823,8.223
251,8.367,424.58,315.04,-4.022,11.55,12.231
252,8.4,425.13,315.42,-4.776,14.062,14.851
253,8.433,425.44,316.09,-4.567,17.015,17.618
254,8.467,425.15,316.53,-2.414,19.645,19.793
255,8.5,426.37,318.55,0.876,22.499,22.516
256,8.533,427.35,321.68,3.765,25.618,25.894
257,8.567,427.25,325.24,5.422,29.28,29.777
258,8.6,427.57,325.87,6.581,33.371,34.013
259,8.633,427.15,327.63,6.981,36.574,37.234
260,8.667,427.07,328.04,6.621,38.658,39.221
261,8.7,427.23,327.63,5.15,40.135,40.464
262,8.733,428.03,327.88,3.854,38.602,38.794
263,8.767,428.01,328.63,2.145,34.464,34.53
264,8.8,428.13,328.24,0.096,27.788,27.789
265,8.833,428.4,328.57,-2.406,19.076,19.227
266,8.867,428.36,329.64,-3.097,12.183,12.571
267,8.9,427.94,331.08,-3.092,5.217,6.065
268,8.933,427.85,332.35,-2.758,-0.385,2.785
269,8.967,427.56,333.89,-2.046,-5.299,5.681
270,9.0,427.32,334.05,0.048,-10.021,10.021
271,9.033,427.47,336.6,2.627,-13.327,13.583
272,9.067,426.93,334.9,4.851,-15.698,16.43
273,9.1,426.46,332.51,7.829,-19.155,20.693
274,9.133,426.66,330.34,9.661,-22.082,24.102
275,9.167,426.57,328.12,11.158,-25.126,27.492
276,9.2,428.22,323.45,12.511,-28.379,31.014
277,9.233,428.71,322.82,13.124,-30.528,33.23
278,9.267,429.91,322.31,13.522,-33.041,35.701
279,9.3,430.86,322.66,12.89,-34.827,37.136
280,9.333,431.37,323.92,12.317,-36.11,38.153
281,9.367,431.56,322.34,11.601,-36.797,38.583
282,9.4,432.54,322.51,11.624,-38.287,40.012
283,9.433,433.48,319.85,12.583,-40.571,42.477
284,9.467,434.65,318.56,13.718,-43.025,45.159
285,9.5,434.22,319.81,16.105,-46.431,49.145
286,9.533,433.41,317.54,19.491,-51.248,54.83
287,9.567,433.72,313.83,22.874,-57.689,62.058
288,9.6,431.98,312.38,26.622,-64.398,69.684
289,9.633,433.6,309.68,31.237,-71.092,77.652
290,9.667,434.84,306.47,36.313,-78.165,86.188
291,9.7,435.78,304.28,41.133,-84.785,94.236
292,9.733,438.33,299.96,46.204,-90.565,101.67
293,9.767,439.38,298.2,50.895,-96.791,109.357
294,9.8,443.52,293.46,56.072,-103.442,117.662
295,9.833,446.16,289.95,61.045,-109.347,125.233
296,9.867,449.52,285.47,67.468,-117.358,135.369
297,9.9,451.51,283.15,75.308,-125.012,145.943
298,9.933,453.37,280.5,82.542,-132.276,155.917
